FundingOrgName,ProjectReference,LeadROName,Department,ProjectCategory,PISurname,PIFirstName,PIOtherNames,PI ORCID iD,StudentSurname,StudentFirstName,StudentOtherNames,Student ORCID iD,Title,StartDate,EndDate,AwardPounds,ExpenditurePounds,Region,Status,Classifications 1,Classifications 2,Classifications 3,Classifications 4,Classifications 5,Other Classifications,GTRProjectUrl,ProjectId,FundingOrgId,LeadROId,PIId
AHRC,AH/R009392/1,University of Sheffield,Archaeology,Research Grant,Hadley,Dawn,Marie,http://orcid.org/0000-0001-5452-5265,,,,,Digital Engagement for Heritage-led Urban Regeneration,15/01/2018,14/07/2018,60393,,,Closed,Archaeology of Literate Soc.,Architecture HTP,Heritage Management,"Policy, Arts Mgmt & Creat Ind",Urban & Land Management,,https://gtr.ukri.org:443/projects?ref=AH/R009392/1,9B44AE79-DD4E-4646-A2C8-2454DDE20BDA,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,03D8AFBB-3EA5-4885-B036-BD4F9F4F9849,FF1391E6-8FC9-47A6-95B3-5AFC7A0D8332
NERC,NE/F015208/1,University of Liverpool,"Earth, Ocean and Ecological Sciences",Fellowship,Biggin,Andrew,John,http://orcid.org/0000-0003-4164-5924,,,,,Stochastic optimisation of absolute geomagnetic palaeointensity determinations,27/01/2009,26/05/2014,448855,,,Closed,Mantle & Core Processes,Palaeoenvironments,Properties Of Earth Materials,Science-Based Archaeology,,,https://gtr.ukri.org:443/projects?ref=NE/F015208/1,B82CCF94-36B7-4130-AB92-38EB5DAC550B,8A03ED41-E67D-4F4A-B5DD-AAFB272B6471,A0A585E0-6B0D-4643-A3A6-47943B4CBFEF,0C1481FF-F021-4480-8FED-95AE516DD408
AHRC,AH/K00574X/1,University of Hull,English,Research Grant,Holloway,Margaret,Louise,,,,,,Crossing Over: New Narratives of Death,01/09/2013,30/04/2016,28329,,,Closed,Archaeology of Literate Soc.,Cultural History,Economic & Social History,English Language & Literature,,,https://gtr.ukri.org:443/projects?ref=AH/K00574X/1,B57FF702-9E11-4376-A0C7-DE00C1246967,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,8A0FC07A-04CD-4F7A-9095-1D2E6C1D918F,4DBB8B01-E6A6-46AC-80E7-AAA5AB09D650
NERC,NE/H004785/1,University of Edinburgh,"Sch of History, Classics and Archaeology",Research Grant,Bonsall,Clive,,,,,,,Developing radiocarbon dating of bone amino acids: refining chronology and resolving dietary and reservoir effects.,01/04/2010,31/03/2013,19841,,,Closed,Hydrological Processes,Properties Of Earth Materials,Quaternary Science,Science-Based Archaeology,,,https://gtr.ukri.org:443/projects?ref=NE/H004785/1,6C284D4B-98C5-4214-9F4F-F03473CD89B7,8A03ED41-E67D-4F4A-B5DD-AAFB272B6471,2DB7ED73-8E89-457A-A395-FAC12F929C1A,2CC98C3C-93CD-49BC-B2F2-2FC333F0CB58
AHRC,AH/M006220/1,University of Leeds,School of History,Research Grant,King,Laura,,,,,,,"Agents of future promise: the ideological use of children in culture and politics (Britain and France, c.1880-c.1950)",01/10/2014,30/09/2015,39565,,,Closed,Archaeology of Literate Soc.,Cultural History,Economic & Social History,Political History,Social Policy,,https://gtr.ukri.org:443/projects?ref=AH/M006220/1,B9DFE40F-4C79-4297-A8C1-8FF5F1D3B087,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,83D87776-5958-42AE-889D-B8AECF16B468,B387DBDC-5196-4CCF-92F5-6419D2027688
AHRC,AH/L004569/1,University of Oxford,Oriental Institute,Research Grant,Baines,John,,http://orcid.org/0000-0003-4543-9909,,,,,Artefacts of Excavation: the international distribution of Egyptian finds from British excavations 1880-1980,30/04/2014,31/10/2017,479505,,,Closed,Cultural History,History of Sci./Med./Technol.,Museum & Gallery Studies,Prehistoric Archaeology,,,https://gtr.ukri.org:443/projects?ref=AH/L004569/1,E72868F1-A9B7-4952-A537-A47459F22C54,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,3EAE04CA-9D62-4483-B9C4-F91AD9F4C5A9,8BB7978D-D8EF-4501-951A-7E66F4D4D054
NERC,NE/P015638/1,University of East Anglia,Tyndall Centre,Research Grant,Le Quéré,Corinne,,,,,,,Foundations for climate resilient and sustainable growing settlements (U-RES),09/01/2017,19/11/2017,168434,,,Closed,Archaeology of Literate Soc.,Creative Writing,GCRF,Regional & Extreme Weather,Urban Geography,Urbanisation,https://gtr.ukri.org:443/projects?ref=NE/P015638/1,632EF723-74E3-4BDF-9EC1-B00053F2535D,8A03ED41-E67D-4F4A-B5DD-AAFB272B6471,88C5F7F9-8DCC-41C9-BC4F-F37DA01075C7,D4F7D8F7-2650-4378-98D2-6F9E7E8D504E
AHRC,AH/K007750/1,University of Aberdeen,Archaeology,Research Grant,Oliver,Jeff,,,,,,,Bennachie Landscapes: Investigating Communities Past and Present at the Colony Site,01/02/2013,30/04/2014,79728,,,Closed,Archaeology of Literate Soc.,Cultural History,Education,Landscape & Environ. Archaeol.,"Nat Resources, Env & Rural Dev",,https://gtr.ukri.org:443/projects?ref=AH/K007750/1,D2CB7825-9CE1-4E69-874B-750959A29E4C,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,F7E13617-2678-475B-99E4-31479C92038D,359EF8F9-F6FE-462F-BE81-6CF9C10E7337
AHRC,AH/R003815/1,University of York,Archaeology,Research Grant,Wynne-Jones,Stephanie,,,,,,,Co-production Networks for Community Heritage in Tanzania (CONCH),01/10/2017,30/09/2019,48414,,,Active,Archaeology of Literate Soc.,Cultural History,GCRF,Heritage Management,Recreation/Tourism Geography,Urban Design,https://gtr.ukri.org:443/projects?ref=AH/R003815/1,25757374-1026-4021-B992-CF3234E9A1E8,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,8319F78A-DCBD-49F6-BE00-78E1CD75CDA9,30F59F42-5810-4A7C-8D18-090B71C53E7E
AHRC,AH/L009579/1,University of Oxford,Oxford e-Research Centre,Research Grant,Kurtz,Donna,Carol,,,,,,Digital Cultural Heritage,01/04/2014,31/03/2016,36305,,,Closed,Archaeology of Literate Soc.,Heritage Management,Information & Knowledge Mgmt,Networks & Distributed Systems,,,https://gtr.ukri.org:443/projects?ref=AH/L009579/1,92B145D3-346B-47C0-9E2A-E8B5729A13E6,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,3EAE04CA-9D62-4483-B9C4-F91AD9F4C5A9,97263974-53A7-4D03-AFEA-BEBBA781E1BB
AHRC,AH/L002477/1,University of Edinburgh,Sch of Literature Languages & Culture,Research Grant,Goerke,Andreas,,,,,,,Holy Places in Islam,30/09/2013,29/06/2015,32925,,,Closed,Archaeology of Literate Soc.,Islam,Middle East & African Studies,"Rel, Material & Cog Anthrop",Religious History,,https://gtr.ukri.org:443/projects?ref=AH/L002477/1,407F519E-DD1E-4517-9677-10AA7C67A513,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,2DB7ED73-8E89-457A-A395-FAC12F929C1A,5D2B142E-3E9D-4477-A0F8-85DB521E5929
AHRC,AH/M006174/1,Cardiff University,"Sch of History, Archaeology & Religion",Research Grant,Crewe,Vicky,,,,,,,"The Family Archive: Exploring Family Identities, Memories and Stories Through Curated Personal Possessions",01/11/2014,31/01/2016,43105,,,Closed,Archaeology of Literate Soc.,Classical Literature,Cultural History,Economic & Social History,Museum & Gallery Studies,,https://gtr.ukri.org:443/projects?ref=AH/M006174/1,06183791-1A3D-4FED-B917-549EF290B4E8,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,9C10D78F-6430-4CA7-9528-B96B0762A4C6,15632573-809A-4208-9306-AC2D40E4CED2
AHRC,AH/P013309/1,University of Nottingham,School of English,Research Grant,Jesch,Judith,,,,,,,Bringing Vikings Back to the East Midlands,01/02/2017,31/07/2018,145811,,,Closed,Archaeology of Literate Soc.,Language Variation & Change,Medieval Literature,Museum & Gallery Studies,,,https://gtr.ukri.org:443/projects?ref=AH/P013309/1,77B618E1-4EC8-49E5-9A88-A3C33F2F8AD5,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,936D002F-A8D1-4A93-AE5D-825ED0903D8D,D950FE34-BF98-4C86-BE51-8DB5010C31B9
AHRC,AH/S006745/1,University of Lincoln,School of History and Heritage,Research Grant,Lewis,Carenza,,,,,,,Community Archaeology in Rural Environments - Meeting Societal Challenges (JPI Cultural Heritage in Changing Environments),01/02/2019,31/01/2022,132291,,,Active,Archaeology of Literate Soc.,Cultural Geography,Heritage Management,Landscape & Environ. Archaeol.,Social Psychology,,https://gtr.ukri.org:443/projects?ref=AH/S006745/1,32828C38-81BD-477D-A238-2B185C4A8D83,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,D64641C7-D9A6-4B41-9C8F-03F7396CB8DA,A076CDCC-8A05-4CA7-A35B-9F1E10A8AC4A
NERC,NE/E003613/1,University of Oxford,Archaeology and History of Art Res Lab,Research Grant,Hedges,Robert,Ernest,,,,,,Calcium isotopes: a new tool to study the spread of dairying in prehistory,01/04/2007,31/03/2010,350043,,,Closed,Ecosystem Scale Processes,Palaeoenvironments,Properties Of Earth Materials,Science-Based Archaeology,,,https://gtr.ukri.org:443/projects?ref=NE/E003613/1,598BBAD3-66CB-4CD0-A98E-19085049C7ED,8A03ED41-E67D-4F4A-B5DD-AAFB272B6471,3EAE04CA-9D62-4483-B9C4-F91AD9F4C5A9,44D22548-7A50-4D06-AE6C-A931D144E940
NERC,NE/C00390X/1,University of Southampton,School of Ocean and Earth Science,Research Grant,Trueman,Clive,Nicholas,,,,,,Direct dating of fossil bone using Lu-Hf and Sm-Nd geochronometry,01/03/2006,31/08/2008,178908,,,Closed,Palaeobiology,Properties Of Earth Materials,Science-Based Archaeology,Sediment/Sedimentary Processes,,,https://gtr.ukri.org:443/projects?ref=NE/C00390X/1,072D18F5-F4BA-43C4-8F60-21421066EAB2,8A03ED41-E67D-4F4A-B5DD-AAFB272B6471,30A429E3-83B7-4E41-99C0-14A144F07DFE,B90171BF-BB5A-4F12-963D-3A0EC0E6D8F7
AHRC,AH/N003543/1,University of Liverpool,Archaeology Classics and Egyptology,Research Grant,Fitzjohn,Matthew,,,,,,,Grand designs in Ancient Greece: using Classical archaeology in cross-curricular teaching in Primary and Secondary schools,01/02/2016,30/06/2017,78864,,,Closed,Archaeology of Literate Soc.,Classical Reception,Curriculum areas,ICT and education,,,https://gtr.ukri.org:443/projects?ref=AH/N003543/1,3330E854-72F3-46C8-8BDF-59CFC2713607,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,A0A585E0-6B0D-4643-A3A6-47943B4CBFEF,AF546AF9-DBF9-4BAD-80E6-1CC5BDBE9DEC
NERC,NE/H004491/1,University of Oxford,Archaeology and History of Art Res Lab,Research Grant,Hedges,Robert,Ernest,,,,,,Developing radiocarbon dating of bone amino acids: refining chronology and resolving dietary and reservoir effects.,01/06/2010,30/11/2013,399118,,,Closed,Hydrological Processes,Properties Of Earth Materials,Quaternary Science,Science-Based Archaeology,,,https://gtr.ukri.org:443/projects?ref=NE/H004491/1,6F0647B0-B6D8-43EA-9ACA-775C64B7A254,8A03ED41-E67D-4F4A-B5DD-AAFB272B6471,3EAE04CA-9D62-4483-B9C4-F91AD9F4C5A9,44D22548-7A50-4D06-AE6C-A931D144E940
AHRC,AH/S011714/1,University of Liverpool,Archaeology Classics and Egyptology,Research Grant,Routledge,Bruce,Edward,,,,,,Dhiban: Valuing Sites Through Valuable Stories,01/02/2019,31/01/2021,202282,,,Active,Archaeology of Literate Soc.,Asian & Middle Eastern Studies,Development studies,Heritage Management,Interpreting & Translation,Newton,https://gtr.ukri.org:443/projects?ref=AH/S011714/1,75E6A8C4-8361-45DF-BBA5-920FDB1056A7,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,A0A585E0-6B0D-4643-A3A6-47943B4CBFEF,6712B696-FACF-42C7-9FB6-E64D403A1D06
AHRC,AH/K001914/1,University of Oxford,History Faculty,Research Grant,Holmes,Catherine,Joy,,,,,,Defining the Global Middle Ages,01/01/2013,31/03/2015,25680,,,Closed,Archaeology of Literate Soc.,Economic & Social History,Political History,Religious History,,,https://gtr.ukri.org:443/projects?ref=AH/K001914/1,69E03F13-2D54-41FD-BBDB-EBA9F7B7E000,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,3EAE04CA-9D62-4483-B9C4-F91AD9F4C5A9,08DFC0CA-9002-4B4B-9EAD-C04171CA9843
AHRC,AH/T008199/1,University of Exeter,Classics and Ancient History,Research Grant,isayev,Elena,,,,,,,Imagining Futures through Un/Archived Pasts,01/04/2020,31/03/2024,1889742,,,Active,Archaeology of Literate Soc.,Cultural and Anthrop Geography,GCRF,Heritage Management,Peace Studies,Post-Colonial Studies,https://gtr.ukri.org:443/projects?ref=AH/T008199/1,9EA344C6-CE7E-48C8-8660-E5036350AC09,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,961756BF-E31F-4A13-836F-0A09BA02385C,2657FF23-3E87-466B-9D2F-8A6678E7C337
ESRC,ES/J020516/1,University of Essex,History,Research Grant,Raven,James,,,,,,,Rescuing and Presenting Lost Heritage: Promoting Public Engagement with Marks Hall and the World of the Vanished Country House,16/07/2012,15/11/2013,74725,,,Closed,Archaeology of Literate Soc.,Cultural History,Economic & Social History,Heritage Management,Landscape & Environ. Archaeol.,,https://gtr.ukri.org:443/projects?ref=ES/J020516/1,C9CD843E-7486-4B97-A24E-7FDE36D6B12A,924BE15C-91F2-4AAD-941A-3F338324B6AE,ED6A6B32-663C-4A62-A33B-2C6A68E2E102,5D466095-DD80-4E95-8A88-77C3861D844D
AHRC,AH/M008568/1,University of York,Archaeology,Research Grant,Ashby,Steven Paul,,,,,,,MELTING POT: Food and Identity in the Age of the Vikings,01/05/2016,30/10/2018,197524,,,Closed,Archaeology of Literate Soc.,Chemical Biology,Diet & health,Economic & Social History,Food processing,,https://gtr.ukri.org:443/projects?ref=AH/M008568/1,1962FB51-C981-48D0-819E-AD796DD61C1E,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,8319F78A-DCBD-49F6-BE00-78E1CD75CDA9,AE37179E-9476-44EF-A2F0-91B534FCBF22
AHRC,AH/M004015/1,Durham University,Archaeology,Research Grant,Hingley,Richard,,,,,,,Tales of the Frontier: Political Representations and Practices inspired by Hadrian's Wall. Follow-on Funding for Impact and Engagement,06/10/2014,05/04/2015,41097,,,Closed,Archaeology of Literate Soc.,Classical Reception,Heritage Management,Landscape & Environ. Archaeol.,"Policy, Arts Mgmt & Creat Ind",,https://gtr.ukri.org:443/projects?ref=AH/M004015/1,740A22FF-60C9-4E94-9909-692ECF22D438,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,46B41008-0EB4-4E28-BBFB-E98366999EC5,792F6484-CBDA-4105-A38E-E822619DC848
AHRC,AH/E500358/1,King's College London,Digital Humanities,Research Grant,Roueche,Charlotte,Mary,http://orcid.org/0000-0002-3606-2049,,,,,Digital coin catalogues: establishing standards for collections,01/07/2006,30/04/2007,11458,,,Closed,Archaeology of Literate Soc.,Museum & Gallery Studies,"Policy, Arts Mgmt & Creat Ind",,,,https://gtr.ukri.org:443/projects?ref=AH/E500358/1,880965A8-3B51-44E6-8088-3B040DA1F460,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,318B5D98-4CB4-4B10-A876-08FC93071A56,5ADB9A3C-7000-4BAE-A164-E5EE197FFE40
AHRC,AH/S000267/1,University of Oxford,Classics Faculty,Research Grant,Meadows,Andrew,Robert,,,,,,ARCH - Ancient Coinage as Related Cultural Heritage,01/06/2018,31/05/2021,150388,,,Active,Archaeology of Literate Soc.,Art History,Economic & Social History,Ethnography & Anthropology,Information & Knowledge Mgmt,,https://gtr.ukri.org:443/projects?ref=AH/S000267/1,4B0DA28A-3958-4842-83B1-21A31F471127,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,3EAE04CA-9D62-4483-B9C4-F91AD9F4C5A9,EF5B985D-5532-4468-AB17-C3BA9B332302
AHRC,AH/K000438/1,The British Museum,Portable Antiquities and Treasure,Research Grant,Bland,Roger,,,,,,,Crisis or continuity? The deposition of metalwork in the Roman world: what do coin hoards tell us about Roman Britain in the 3rd century AD?,03/06/2013,31/03/2017,645600,,,Closed,Archaeological Theory,Archaeology of Literate Soc.,Landscape & Environ. Archaeol.,Political History,,,https://gtr.ukri.org:443/projects?ref=AH/K000438/1,3FCD5F24-7BD8-451D-9595-6309574F3766,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,C43CFC90-9E46-4CAA-B946-3C42D24D6DDF,EFB9E2B8-F852-4A80-A519-C0F49078D898
AHRC,AH/K00316X/1,University of Oxford,Oriental Institute,Research Grant,Johns,Jeremy,,,,,,,Online Corpus of the Inscriptions of Ancient North Arabia,01/10/2013,30/09/2017,701073,,,Closed,Archaeology of Literate Soc.,Cultural History,Epigraphy & Papyrology,Information & Knowledge Mgmt,Middle East & African Studies,,https://gtr.ukri.org:443/projects?ref=AH/K00316X/1,87F1B60E-240A-4651-A50F-6DF69B3419DA,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,3EAE04CA-9D62-4483-B9C4-F91AD9F4C5A9,247A55D1-4FE4-4089-8386-F9FE73D618F0
AHRC,AH/I021841/1,University of Liverpool,Archaeology Classics and Egyptology,Research Grant,Garrow,Duncan,,,,,,,"Stepping stones to the Neolithic? Islands, maritime connectivity and the 'western seaways' of Britain, 5000-3500 BC",01/07/2011,13/01/2014,160726,,,Closed,Maritime Archaeology,Prehistoric Archaeology,,,,,https://gtr.ukri.org:443/projects?ref=AH/I021841/1,C191ED05-E731-4444-AA57-D254C6CE99CF,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,A0A585E0-6B0D-4643-A3A6-47943B4CBFEF,F4D23152-2422-4C7C-A62B-32F7B3EC4845
AHRC,AH/T012803/1,University of Bristol,School of Arts,Research Grant,Cramp,Lucy,,,,,,,Seascapes: Tracing the emergence and spread of maritime networks in the Central and Western Mediterranean in the 3rd millennium BC,01/02/2020,31/01/2023,284072,,,Active,Maritime Archaeology,Prehistoric Archaeology,Science-Based Archaeology,,,,https://gtr.ukri.org:443/projects?ref=AH/T012803/1,C44DA103-C6AD-4D31-A190-CA0DB893F824,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,4A348A76-B2D0-4DDD-804A-CE735A6D3798,1C4B6396-7426-49F8-98FF-194EB3248A8E
AHRC,AH/J013625/1,Cardiff University,"Sch of History, Archaeology & Religion",Research Grant,Wyatt,David,Reginald,,,,,,Careau and Ely Rediscovering Heritage Project (CAER Heritage Project),14/02/2012,13/12/2012,19934,,,Closed,Prehistoric Archaeology,,,,,,https://gtr.ukri.org:443/projects?ref=AH/J013625/1,16FC0E6E-2FDB-4C86-8289-980050FFC641,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,9C10D78F-6430-4CA7-9528-B96B0762A4C6,252D4770-A5D9-40F1-8DFE-0A250F9CD404
AHRC,AH/E001785/1,University of Reading,Archaeology,Research Grant,Mithen,Steven,John,,,,,,The role of shell middens in the Mesolithic settlement of Western Scotland and the transition to the Neolithic: A technological study of chipped stone,01/04/2007,01/04/2011,191517,,,Closed,Prehistoric Archaeology,,,,,,https://gtr.ukri.org:443/projects?ref=AH/E001785/1,2DE6D7B8-C028-44E6-B372-692C828CD414,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,E89C3602-0FB4-4044-A918-58966B8A10B2,4CDD442C-FAED-403F-B722-79F7E3D1D942
AHRC,AH/E009409/1,University of York,Archaeology,Research Grant,Bailey,Geoff,,,,,,,Underwater Cave Excavation in Gibraltar,01/09/2007,31/08/2008,94745,,,Closed,Prehistoric Archaeology,,,,,,https://gtr.ukri.org:443/projects?ref=AH/E009409/1,168D8D09-323C-43F9-AA45-4B5AE105672C,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,8319F78A-DCBD-49F6-BE00-78E1CD75CDA9,B0FAD28F-C7ED-480B-AB6D-713403905CB9
AHRC,AH/F003064/1,Cardiff University,"Sch of History, Archaeology & Religion",Research Grant,Bailey,Douglass,W,,,,,,Redefining prehistoric pit-huts on a global scale,01/03/2008,30/06/2008,34043,,,Closed,Prehistoric Archaeology,,,,,,https://gtr.ukri.org:443/projects?ref=AH/F003064/1,F4B32D7A-A38D-4BCD-8E30-E23B2DC076CF,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,9C10D78F-6430-4CA7-9528-B96B0762A4C6,ADDE0519-B77B-4D79-9DBD-2B80744CFD14
AHRC,AH/R002622/1,University of York,Archaeology,Research Grant,Bickle,Penny,Fiona,,,,,,Counter Culture: investigating Neolithic social diversity,01/04/2018,30/09/2020,183728,,,Active,Prehistoric Archaeology,,,,,,https://gtr.ukri.org:443/projects?ref=AH/R002622/1,47102181-A906-4503-865E-14BE5D00B8F7,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,8319F78A-DCBD-49F6-BE00-78E1CD75CDA9,1F660A27-835C-4B8F-9057-A07DC47C1265
AHRC,AH/E008232/1,University of Bradford,Sch of Life Sciences,Research Grant,Heron,Carl,,http://orcid.org/0000-0002-5206-7464,,,,,Pottery use by late Foragers and early Farmers in the Baltic,01/09/2007,31/05/2011,343449,,,Closed,Prehistoric Archaeology,,,,,,https://gtr.ukri.org:443/projects?ref=AH/E008232/1,15F7C50F-51B5-4AA7-87EA-15CC4CF645F6,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,0838B2E1-D5E2-4ACD-AA27-D2B1BFDC124F,316451AD-63CF-4FD9-B853-4D917A5C1DF6
AHRC,AH/F018010/1,University of Southampton,Faculty of Humanities,Research Grant,Jones,Andrew,Meirion,,,,,,Dating and analysis of British prehistoric rock art: the Kilmartin Valley project,01/10/2008,30/09/2010,371774,,,Closed,Prehistoric Archaeology,,,,,,https://gtr.ukri.org:443/projects?ref=AH/F018010/1,27885296-FCF4-4117-9782-C2E0997E47F4,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,30A429E3-83B7-4E41-99C0-14A144F07DFE,808902BD-72DC-4C9B-AD06-74E0255A5304
AHRC,AH/G007039/1,University of Cambridge,Archaeology,Research Grant,Sorensen,Marie,Louise,,,,,,The landscape(s) of the body: the investigation of the spread of cremation practices during the Middle Bronze Age in Europe,01/01/2009,31/03/2009,19880,,,Closed,Prehistoric Archaeology,,,,,,https://gtr.ukri.org:443/projects?ref=AH/G007039/1,88460ED6-E31D-45DF-B782-D487376D8525,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,D1774113-D5D2-4B7C-A412-66A90FE4B96F,71F292F0-2A86-457E-930C-62D40478B23F
AHRC,AH/E00783X/1,University of Cambridge,McDonald Institute Archaeological Res.,Research Grant,Robb,John,,,,,,,Exploring a vanished coastal landscape in Holocene Southern Calabria,01/09/2007,31/12/2009,129026,,,Closed,Prehistoric Archaeology,,,,,,https://gtr.ukri.org:443/projects?ref=AH/E00783X/1,C0FEAF06-7243-44A3-B454-9AC838775993,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,D1774113-D5D2-4B7C-A412-66A90FE4B96F,BB1AB88B-3029-4269-B367-2A3C325413DD
AHRC,AH/F018126/1,Cardiff University,"Sch of History, Archaeology & Religion",Research Grant,Whittle,Alasdair,,,,,,,The first farmers of Central Europe - diversity in LBK lifeways,01/10/2008,29/02/2012,610126,,,Closed,Prehistoric Archaeology,,,,,,https://gtr.ukri.org:443/projects?ref=AH/F018126/1,B0B51B86-E136-4CD5-9A50-D90EB00D4AF1,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,9C10D78F-6430-4CA7-9528-B96B0762A4C6,0EF34937-BDE1-4D84-BA12-F798ECFA1776
AHRC,AH/L007916/1,Bangor University,Sch of Computer Science,Research Grant,Roberts,Jonathan,C.,,,,,,Co-Production of alternative views of lost heritage,01/10/2013,30/09/2015,459979,,,Closed,Prehistoric Archaeology,Science-Based Archaeology,,,,,https://gtr.ukri.org:443/projects?ref=AH/L007916/1,50D5B54A-1669-4E9B-B834-C4EA9CF3D073,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,F9F1D136-12E3-4BE4-9668-0C9BC4A7C1BF,EA009C6A-6A71-4485-ABA5-4C1641BF0930
AHRC,AH/E008712/1,University of Reading,Archaeology,Research Grant,Bradley,Richard,John,,,,,,Bronze Age metalwork hoards in the landscape of lowland Britain: a pilot study,01/10/2007,30/09/2008,91984,,,Closed,Prehistoric Archaeology,,,,,,https://gtr.ukri.org:443/projects?ref=AH/E008712/1,CA011205-D03B-4ABB-95AF-38EEE1D5AD37,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,E89C3602-0FB4-4044-A918-58966B8A10B2,322C813F-CA1F-4732-9754-AD4C310DE0F6
